simulated_personas_10000-2
PersonaID,Area,UrbanRural,Gender,AgeGroup,TopFlavor1,TopFlavor2,TopFlavor3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7257,A3,Urban,Female,18-25,Peppermint Storm,Coffee,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7258,A2,Rural,Male,18-25,Bright Spearmint,Smart Mint,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259,A3,Rural,Male,26-40,Icy Berries,Melon Fresh,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7260,A3,Urban,Male,26-40,Smart Mint,Zesty Orange,Black Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,A1,Urban,Male,18-25,Fresh Classic,Icy Berries,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262,A4,Urban,Male,41,Cinnamon Flame,Icy Berries,Zesty Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,A3,Urban,Male,26-40,Tropical Punch,Creamy Latte,Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,A1,Rural,Male,26-40,Ruby Berry,Minty Lemon,Black Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,A3,Rural,Male,26-40,Black Cherry,Crispy Peppermint,Cinnamon Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,A1,Rural,Male,41,Coffee,Crispy Peppermint,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267,A3,Rural,Male,18-25,Black Cherry,Tangy Lime,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7268,A2,Rural,Female,18-25,Cinnamon Flame,Black Cherry,Tropical Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,A4,Rural,Male,26-40,Cinnamon Flame,Tropical Mango,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,A2,Rural,Female,18-25,Tropical Ice,Melon Fresh,Black Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7271,A3,Urban,Female,41,Tropical Ice,Tropical Punch,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7272,A3,Urban,Male,41,Tangy Lime,Ruby Berry,Minty Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,A1,Urban,Male,18-25,Peppermint,Tropical Ice,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,A3,Urban,Male,26-40,Peppermint Storm,Coco,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,A1,Urban,Female,18-25,Bright Spearmint,Fresh Classic,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,A1,Urban,Male,18-25,Strawberry Ice,Minty Lemon,Tropical Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,A3,Urban,Female,26-40,Berry Ice,Icy Berries,Bright Spearmint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278,A3,Rural,Male,18-25,Black Cherry,Zesty Orange,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279,A3,Urban,Male,18-25,Cinnamon,Zesty Lime,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,A1,Urban,Male,18-25,Bright Spearmint,Wintergreen,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281,A3,Urban,Female,18-25,Cinnamon,Strawberry Ice,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7282,A2,Rural,Male,26-40,Creamy Latte,Strawberry Ice,Cinnamon Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7283,A1,Urban,Female,18-25,Arctic Peppermint,Tropical Ice,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284,A3,Urban,Female,26-40,Fresh Classic,Strawberry Ice,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7285,A4,Urban,Male,18-25,Berry Ice,Crispy Peppermint,Tropical Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,A4,Rural,Female,41,Zesty Orange,Citrus Burst,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,A3,Urban,Female,41,Icy Berries,Minty Watermelon,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,A3,Urban,Male,26-40,Melon Fresh,Citrus Burst,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289,A3,Urban,Male,26-40,Creamy Latte,Zesty Lime,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290,A4,Rural,Male,26-40,Bright Spearmint,Coco,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7291,A1,Rural,Female,18-25,Peppermint,Creamy Latte,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7292,A2,Urban,Male,18-25,Tangy Lime,Creamy Latte,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,A2,Urban,Male,18-25,Smart Mint,Tropical Ice,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,A1,Urban,Male,18-25,Cinnamon Flame,Tropical Punch,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,A1,Urban,Male,41,Icy Berries,Cinnamon,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,A1,Rural,Male,26-40,Smart Mint,Bright Spearmint,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,A2,Rural,Male,18-25,Smart Mint,Fresh Classic,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,A4,Urban,Male,41,Minty Watermelon,Black Cherry,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,A3,Rural,Female,26-40,Tropical Ice,Minty Watermelon,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,A4,Rural,Female,41,Wintergreen,Citrus Burst,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,A3,Urban,Male,26-40,Smart Mint,Mango Flame,Tropical Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,A2,Urban,Male,26-40,Crispy Peppermint,Cinnamon,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,A1,Urban,Female,41,Bright Spearmint,Tropical Punch,Mango Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,A1,Rural,Male,41,Tropical Punch,Cinnamon,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,A2,Urban,Male,18-25,Mango Flame,Black Cherry,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,A1,Urban,Male,26-40,Arctic Peppermint,Mango Flame,Citrus Burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,A2,Urban,Male,26-40,Icy Berries,Minty Lemon,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,A2,Rural,Male,26-40,Cinnamon Flame,Mango Flame,Bright Spearmint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,A3,Urban,Male,18-25,Coco,Icy Berries,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,A2,Urban,Male,41,Purple Grape,Coco,Mango Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,A1,Rural,Female,18-25,Tropical Mango,Black Cherry,Peppermint Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,A2,Urban,Male,18-25,Bright Spearmint,Peppermint,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,A3,Urban,Male,18-25,Minty Lemon,Strawberry Ice,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,A4,Rural,Female,18-25,Crispy Peppermint,Icy Berries,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,A4,Rural,Male,18-25,Tropical Ice,Strawberry Ice,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,A2,Urban,Male,18-25,Tropical Punch,Tropical Ice,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,A4,Urban,Male,41,Peppermint,Mango Flame,Tangy Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,A1,Rural,Male,26-40,Bright Spearmint,Ruby Berry,Black Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,A1,Rural,Male,26-40,Peppermint,Zesty Lime,Citrus Burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,A3,Rural,Male,18-25,Wintergreen,Fresh Classic,Tangy Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,A1,Rural,Male,26-40,Tropical Mango,Purple Grape,Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,A3,Rural,Male,18-25,Creamy Latte,Black Cherry,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7323,A4,Rural,Female,26-40,Zesty Orange,Minty Lemon,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,A4,Urban,Female,26-40,Icy Berries,Tropical Mango,Bright Spearmint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,A4,Urban,Male,26-40,Mango Flame,Tropical Punch,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,A3,Rural,Male,41,Ruby Berry,Mango Flame,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,A1,Urban,Male,41,Cinnamon Flame,Melon Fresh,Wintergreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,A3,Urban,Male,26-40,Bright Spearmint,Arctic Peppermint,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,A3,Urban,Male,26-40,Minty Watermelon,Bright Spearmint,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,A3,Urban,Male,41,Mango Flame,Wintergreen,Cinnamon Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,A1,Urban,Male,26-40,Fresh Classic,Strawberry Ice,Citrus Burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,A1,Urban,Male,18-25,Wintergreen,Cinnamon Flame,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333,A1,Urban,Female,18-25,Crispy Peppermint,Berry Ice,Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334,A3,Rural,Male,18-25,Tropical Punch,Wintergreen,Tropical Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,A3,Urban,Male,26-40,Crispy Peppermint,Citrus Burst,Zesty Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,A3,Urban,Male,26-40,Bright Spearmint,Coffee,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,A2,Rural,Female,18-25,Berry Ice,Strawberry Ice,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,A3,Urban,Female,18-25,Tropical Punch,Melon Fresh,Citrus Burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,A1,Urban,Male,18-25,Bright Spearmint,Mango Flame,Tangy Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,A2,Urban,Female,26-40,Purple Grape,Mango Flame,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,A2,Urban,Male,18-25,Zesty Lime,Cinnamon,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,A3,Urban,Male,26-40,Purple Grape,Tropical Ice,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,A4,Rural,Female,26-40,Mango Flame,Tangy Lime,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,A4,Urban,Female,18-25,Minty Lemon,Peppermint,Wintergreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,A1,Urban,Male,41,Peppermint Storm,Cinnamon Flame,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,A1,Rural,Male,41,Tangy Lime,Zesty Lime,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7347,A2,Rural,Female,26-40,Fresh Classic,Melon Fresh,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,A3,Rural,Female,26-40,Minty Watermelon,Tropical Mango,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,A2,Rural,Male,18-25,Coffee,Strawberry Ice,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,A2,Urban,Male,41,Tropical Mango,Black Cherry,Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,A3,Urban,Male,41,Creamy Latte,Citrus Burst,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352,A4,Rural,Male,26-40,Crispy Peppermint,Citrus Burst,Mango Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7353,A4,Rural,Female,41,Bright Spearmint,Peppermint,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7354,A2,Rural,Female,26-40,Coffee,Smart Mint,Bright Spearmint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,A3,Urban,Male,18-25,Coffee,Crispy Peppermint,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,A3,Rural,Male,26-40,Melon Fresh,Black Cherry,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7357,A4,Urban,Male,26-40,Fresh Classic,Icy Berries,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,A3,Rural,Male,18-25,Tropical Mango,Peppermint Storm,Black Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,A1,Urban,Male,41,Cinnamon,Creamy Latte,Peppermint Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,A2,Urban,Female,26-40,Coffee,Zesty Lime,Wintergreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,A3,Urban,Male,26-40,Mango Flame,Smart Mint,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362,A4,Rural,Female,41,Strawberry Ice,Black Cherry,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,A1,Rural,Male,26-40,Zesty Orange,Citrus Burst,Cinnamon Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,A2,Rural,Male,26-40,Crispy Peppermint,Cinnamon Flame,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,A3,Rural,Male,18-25,Berry Ice,Minty Lemon,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,A4,Urban,Male,41,Arctic Peppermint,Coffee,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367,A2,Urban,Female,18-25,Crispy Peppermint,Zesty Lime,Ruby Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,A3,Rural,Female,41,Minty Lemon,Mango Flame,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,A1,Urban,Male,41,Wintergreen,Black Cherry,Peppermint Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,A4,Urban,Male,41,Mango Flame,Coco,Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7371,A4,Urban,Male,18-25,Tropical Mango,Ruby Berry,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7372,A3,Urban,Male,18-25,Bright Spearmint,Peppermint,Ruby Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7373,A2,Rural,Male,26-40,Mango Flame,Cinnamon Flame,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7374,A1,Urban,Male,26-40,Peppermint,Melon Fresh,Bright Spearmint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7375,A3,Urban,Female,26-40,Crispy Peppermint,Creamy Latte,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7376,A2,Rural,Female,18-25,Smart Mint,Zesty Orange,Creamy Latte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7377,A2,Urban,Male,26-40,Mango Flame,Icy Berries,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378,A3,Urban,Male,41,Tropical Mango,Citrus Burst,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7379,A1,Urban,Male,18-25,Tropical Ice,Strawberry Ice,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7380,A3,Rural,Male,26-40,Tropical Ice,Peppermint,Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7381,A4,Urban,Male,18-25,Tangy Lime,Tropical Ice,Creamy Latte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7382,A4,Urban,Female,26-40,Zesty Lime,Creamy Latte,Cinnamon Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7383,A2,Urban,Female,26-40,Cinnamon,Smart Mint,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7384,A2,Urban,Female,18-25,Melon Fresh,Cinnamon,Minty Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,A1,Rural,Male,26-40,Melon Fresh,Coffee,Minty Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,A3,Urban,Male,26-40,Black Cherry,Melon Fresh,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,A2,Urban,Male,26-40,Coffee,Melon Fresh,Strawberry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,A4,Rural,Male,18-25,Coffee,Melon Fresh,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7389,A1,Rural,Female,26-40,Black Cherry,Ruby Berry,Creamy Latte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,A2,Rural,Female,26-40,Black Cherry,Strawberry Ice,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391,A3,Urban,Female,18-25,Icy Berries,Creamy Latte,Crispy Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392,A3,Rural,Male,18-25,Mango Flame,Zesty Lime,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393,A1,Rural,Male,18-25,Tropical Ice,Coco,Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7394,A2,Rural,Female,26-40,Minty Lemon,Purple Grape,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,A4,Rural,Male,41,Zesty Lime,Smart Mint,Creamy Latte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,A2,Urban,Male,18-25,Icy Berries,Cinnamon,Ruby Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397,A2,Urban,Male,18-25,Zesty Orange,Minty Watermelon,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7398,A4,Urban,Female,18-25,Zesty Lime,Coco,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,A3,Rural,Male,41,Creamy Latte,Berry Ice,Strawberry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,A2,Urban,Male,18-25,Icy Berries,Cinnamon,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,A1,Urban,Male,41,Mango Flame,Purple Grape,Zesty Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402,A2,Rural,Female,26-40,Cinnamon,Fresh Classic,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403,A1,Rural,Male,18-25,Purple Grape,Peppermint,Strawberry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,A1,Rural,Male,18-25,Cinnamon,Arctic Peppermint,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,A2,Urban,Female,41,Cinnamon Flame,Coco,Tangy Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,A4,Rural,Male,26-40,Tropical Mango,Ruby Berry,Wintergreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,A3,Urban,Male,18-25,Crispy Peppermint,Purple Grape,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,A1,Rural,Male,41,Peppermint Storm,Coffee,Zesty Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,A2,Urban,Male,26-40,Creamy Latte,Zesty Orange,Tropical Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,A1,Urban,Male,41,Zesty Lime,Minty Lemon,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7411,A3,Urban,Male,18-25,Bright Spearmint,Tropical Ice,Melon Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7412,A2,Urban,Female,26-40,Melon Fresh,Crispy Peppermint,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7413,A4,Urban,Male,26-40,Zesty Orange,Creamy Latte,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7414,A2,Rural,Female,18-25,Peppermint,Cinnamon Flame,Ruby Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7415,A3,Urban,Male,41,Coffee,Strawberry Ice,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416,A2,Urban,Female,18-25,Cinnamon,Zesty Lime,Minty Watermelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417,A3,Urban,Male,41,Coffee,Peppermint,Zesty Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7418,A3,Rural,Male,18-25,Fresh Classic,Minty Lemon,Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,A1,Rural,Male,26-40,Berry Ice,Minty Watermelon,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420,A4,Urban,Male,18-25,Icy Berries,Cinnamon,Wintergreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,A1,Rural,Male,26-40,Melon Fresh,Minty Lemon,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,A4,Rural,Male,41,Arctic Peppermint,Cinnamon Flame,Creamy Latte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,A3,Urban,Male,18-25,Coco,Minty Watermelon,Wintergreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,A2,Rural,Male,18-25,Icy Berries,Tropical Mango,Cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,A1,Rural,Female,18-25,Black Cherry,Bright Spearmint,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,A4,Rural,Male,18-25,Peppermint Storm,Tropical Ice,Berry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,A4,Urban,Male,26-40,Coco,Tropical Mango,Minty Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,A3,Rural,Male,26-40,Coffee,Icy Berries,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,A4,Urban,Male,18-25,Coco,Cinnamon,Arctic Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,A3,Urban,Female,26-40,Minty Watermelon,Wintergreen,Crispy Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,A4,Rural,Male,41,Purple Grape,Cinnamon,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,A1,Rural,Female,41,Purple Grape,Minty Watermelon,Minty Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,A4,Urban,Male,18-25,Minty Watermelon,Peppermint Storm,Zesty Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,A2,Rural,Male,26-40,Wintergreen,Peppermint,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,A4,Urban,Female,26-40,Coffee,Smart Mint,Tropical Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,A3,Urban,Male,41,Strawberry Ice,Minty Lemon,Smart Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,A2,Urban,Female,26-40,Purple Grape,Zesty Orange,Peppermint Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,A2,Urban,Male,18-25,Ruby Berry,Creamy Latte,Crispy Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,A3,Rural,Male,26-40,Cinnamon,Zesty Lime,Tropical Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,A4,Rural,Male,41,Tropical Mango,Citrus Burst,Icy Berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,A1,Urban,Male,26-40,Zesty Lime,Minty Watermelon,Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,A1,Urban,Male,26-40,Cinnamon,Minty Lemon,Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,A3,Urban,Male,18-25,Peppermint,Smart Mint,Creamy Latte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,A1,Urban,Female,26-40,Fresh Classic,Crispy Peppermint,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,A2,Urban,Male,41,Smart Mint,Fresh Classic,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,A1,Urban,Male,26-40,Cinnamon Flame,Berry Ice,Mango Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447,A1,Urban,Male,41,Arctic Peppermint,Icy Berries,Mango Flame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7448,A1,Urban,Male,41,Strawberry Ice,Cinnamon,Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,A2,Urban,Male,18-25,Melon Fresh,Minty Watermelon,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,A3,Rural,Male,18-25,Icy Berries,Smart Mint,Tropical Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451,A3,Rural,Male,26-40,Purple Grape,Arctic Peppermint,Crispy Peppermint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,A3,Urban,Male,18-25,Coco,Peppermint,Minty Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,A1,Urban,Female,18-25,Icy Berries,Mango Flame,Fresh Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,A4,Rural,Male,18-25,Purple Grape,Tropical Ice,Strawberry Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,A1,Urban,Female,18-25,Wintergreen,Zesty Lime,Purple Grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
